entry_time,exit_time,entry_price,exit_price,position,regime,pnl,pnl_pct,duration_minutes,avg_iv,iv_spread,pcr_oi,call_delta,call_gamma,futures_basis,atr,ema_diff_pct
2025-09-30 10:50:00,2025-09-30 12:15:00,28709.680457706163,28757.936096296296,SHORT,-1,-48.25563859013346,-0.16808141999776535,85,0.1186,-0.0034,1.0419996823195323,0.5727735440155414,0.000414674744629,0.0055840296985507,123.8275812012068,-0.0211276270013287
2025-10-02 09:45:00,2025-10-02 10:05:00,29123.56838413085,29221.133126294262,SHORT,-1,-97.56474216341303,-0.33500270597532655,20,0.1203,-0.0098,1.1214026928672467,0.577178927207651,0.0004282468053724,0.0054661791180259,103.34411312451162,-0.0159054753605515
2025-10-02 11:35:00,2025-10-02 13:20:00,29197.56020540122,29120.7322572022,SHORT,-1,76.8279481990212,0.26313139748165976,105,0.1223,-0.0062,1.1828065716944662,0.5643247491769118,0.0004159651763152,0.0045770004766626,124.0391144348679,-0.0003621156036522
2025-10-03 12:40:00,2025-10-03 13:45:00,29219.72848303527,29264.89294932483,SHORT,-1,-45.16446628955964,-0.15456839825113963,65,0.13225,-0.0217,1.1386685246529518,0.5714027398610055,0.0004146136227919,0.0049425977516743,110.86279699246214,-0.0178215741911207
2025-10-08 10:55:00,2025-10-08 12:25:00,29207.856769628343,29197.443977361043,SHORT,-1,10.412792267299665,0.03565065505979665,90,0.1078,-0.02,1.123190871206732,0.5724502470632562,0.0005726203344293,0.0034140957925647,117.50977571174396,-0.004814192334244
2025-10-09 12:15:00,2025-10-09 13:25:00,29716.600747144654,29790.941277051497,SHORT,-1,-74.34052990684359,-0.25016498535414305,70,0.1329,-0.0112,1.139477706301328,0.5608699134028144,0.000445265579634,0.0037733196990245,118.73199576982188,-0.0235927890811398
2025-10-10 12:35:00,2025-10-10 13:25:00,29582.08698566589,29690.9188569239,SHORT,-1,-108.83187125801123,-0.3678978812777683,50,0.12385,-0.0219,1.1302505747367757,0.5480493113401018,0.0005197465709741,0.0026038327311415,105.33655858904004,-0.0470908486871176
2025-10-14 12:25:00,2025-10-14 13:00:00,29690.666162084977,29769.41274841973,SHORT,-1,-78.74658633475337,-0.26522337324755907,35,0.1172999999999999,-0.0175999999999999,1.1795468757922491,0.5470268468832947,0.0006066382308884,0.0029560544117903,106.74039401510863,-0.033888052149795
2025-10-14 14:40:00,2025-10-14 15:05:00,29852.96381407665,29949.99983095804,SHORT,-1,-97.03601688138951,-0.32504650957180287,25,0.1459,-0.0021999999999999,1.102236459677994,0.5434225102233582,0.0004525557522265,0.0035711353582903,114.99754429108128,-0.0209529203035366
2025-10-16 15:20:00,2025-10-17 09:50:00,29941.384250359828,29981.056624778,SHORT,-1,-39.672374418172694,-0.13250013455104676,1110,0.1322499999999999,-0.0108999999999999,1.211911685557528,0.5385117104177262,0.0005541965334779,0.0036935758496419,144.8734486881835,-0.0199915287534528
2025-10-17 12:20:00,2025-10-17 13:00:00,30033.54544008249,30054.59122582852,SHORT,-1,-21.04578574603147,-0.07007426341994229,40,0.1508499999999999,-0.0097,0.9529678402864638,0.5292045815727284,0.0005004268983597,0.002010233704749,108.53681159739608,-0.0009372100161668
2025-10-17 13:25:00,2025-10-17 14:00:00,29980.36840187953,30037.3689395059,SHORT,-1,-57.000537626372534,-0.19012620813158204,35,0.11365,-0.0065,1.0654920880203929,0.5334967182247851,0.0006624076761393,0.0017069549554943,120.36422437024468,-0.0295330726680832
2025-10-21 10:45:00,2025-10-21 13:00:00,30120.018001342705,30251.92345740356,LONG,1,131.90545606085652,0.43793285931959397,135,0.12075,-0.0039,1.2049434425864276,0.5507657252043147,0.0007469723202208,0.0019706018899268,93.79332972009512,0.0244313182064619
2025-10-21 14:15:00,2025-10-21 14:25:00,30262.95877737308,30195.548325099,LONG,1,-67.41045227407812,-0.22274904701148845,10,0.11575,-0.0083,1.133538817183587,0.5479215056000551,0.0007921136703218,0.0006202212994757,126.63731824108046,0.0037628840482949
2025-10-22 09:45:00,2025-10-22 10:50:00,30349.70595498841,30305.878255930053,LONG,1,-43.82769905835812,-0.14440897425286062,65,0.1484,-0.009,1.0837540190510533,0.5287117096581945,0.000657908518622,0.0009938257176822,122.29412162066676,0.0266748251550356
2025-10-23 10:20:00,2025-10-23 11:55:00,30751.83599722116,30751.71719638591,LONG,1,-0.11880083524738438,-0.00038632111350398607,95,0.1302,-0.002,1.2018288804798924,0.5304455213516335,0.0007808725689145,0.0011889899004259,117.6312208335834,0.0237459414305148
2025-10-23 12:05:00,2025-10-23 12:10:00,30824.35302138322,30794.019609637755,LONG,1,-30.333411745465128,-0.09840729414311625,5,0.1315,0.0004,1.0305628232549855,0.547175687861885,0.0007611152196934,0.000996896856647,122.98391779964004,0.0007515713872311
2025-10-23 12:15:00,2025-10-23 12:30:00,30832.633865551004,30759.21650764686,LONG,1,-73.41735790414532,-0.2381157517203673,15,0.12895,-0.0083,1.1796729048539871,0.515788810884633,0.0008080074468613,0.0012893684162096,123.72839336754907,0.0223384027561541
2025-10-24 11:25:00,2025-10-24 11:30:00,30538.05641326513,30494.941239661413,LONG,1,-43.11517360371727,-0.14118506109311163,5,0.1271,-0.0058,1.1028464703602616,0.5165999508103994,0.0008979089997891,0.0007862788546554,126.074662825161,0.0087375388577747
2025-10-24 11:35:00,2025-10-24 11:40:00,30523.810727407872,30477.71620770801,LONG,1,-46.09451969986185,-0.15101168104961665,5,0.124,-0.003,1.1162844592612122,0.549224001315069,0.0009046360286403,0.0008740969768575,129.90363339547835,0.0104146622697593
2025-10-30 11:35:00,2025-10-30 11:40:00,30314.48080910961,30371.582896588985,SHORT,-1,-57.10208747937577,-0.1883657115520065,5,0.1232999999999999,-0.0059999999999999,1.03266685326486,0.5706060175301262,0.0003958996852711,0.0049931137606465,135.34799102427965,-0.001636431455691
2025-10-31 12:05:00,2025-10-31 12:35:00,30723.56710670473,30784.906515094724,SHORT,-1,-61.33940838999479,-0.19964937071583994,30,0.12505,-0.0165,1.0396391141184935,0.5748483801455241,0.0004091858889436,0.0046025341895166,140.55112812586518,-0.0205227139474972
2025-10-31 12:55:00,2025-10-31 13:20:00,30697.842782189644,30798.348717865927,SHORT,-1,-100.50593567628312,-0.327403903881464,25,0.1207,-0.006,1.0183238289205705,0.5638993156916854,0.0004083818299786,0.0046913459609521,111.03036803079104,-0.0375701603383285
2025-11-03 09:15:00,2025-11-03 09:50:00,30924.62663564814,31012.140205809126,SHORT,-1,-87.513570160987,-0.28298990054776074,35,0.1226,-0.0168,1.0581524137513303,0.5766332044652078,0.0004154192312718,0.0045605962920477,126.2622463019691,-0.0268292644223779
2025-11-04 13:15:00,2025-11-04 14:50:00,30598.6239798459,30581.111114483305,SHORT,-1,17.51286536259431,0.05723415985676134,95,0.1114,-0.004,1.042633269898993,0.5626231713438021,0.0004794362792762,0.0035545609823743,110.33711944585436,-0.0040571584881196
2025-11-06 11:15:00,2025-11-06 11:20:00,30466.341129386896,30507.02729937129,SHORT,-1,-40.68616998439393,-0.13354465444867386,5,0.1384,-0.0143999999999999,1.1318203390940036,0.5591426025508632,0.0004216767790637,0.0036060423501589,96.54615178405194,-0.0038184198142865
2025-11-06 12:05:00,2025-11-06 14:50:00,30463.16156316982,30349.895647156703,SHORT,-1,113.2659160131152,0.37181274103228507,165,0.1285,-0.013,1.0505260879064928,0.5612452207983882,0.0004531566221045,0.0027414210279628,97.1383096899621,-0.0120371596259105
2025-11-11 10:20:00,2025-11-11 11:10:00,31062.32616859169,31089.744436522604,SHORT,-1,-27.418267930912407,-0.08826855974050028,50,0.1387,-0.0036,1.155455159098976,0.549512388336592,0.0004592100872495,0.0028580538699795,124.42804875672508,-0.0165330145376574
